session_id,user_id,campaign_id,page_url,referrer_url,timestamp,device_type,country
S0006283,U004208,,/PRODUCT/2348,https://www.google.com/,2024-02-21 11:09:20,desktop,UNITED STATES
S0004223,U000408,,/checkout,https://www.google.com/,2025-06-09 13:21:00,MOBILE,United States
S0005407,,,/checkout,https://www.instagram.com/,,desktop,MX
S0005613,U002063,C00117,/home,,2024/02/30 12:15:00,mobile,US
S0003391,U008932,,/search?q=candle,,2024-11-29 09:16:23,mobile,Canada
S0006732,U007905,C00645,/home,,2025-03-03 21:40:47,mobile,US
S0003459,,,/product/0138,https://www.google.com/,2026-01-07 18:27:58,mobile,CANADA   
S0003912,U005896,C00441,/product/1426,https://www.google.com/,2025-05-31 06:57:34,desktop,US
S0005437,U007158,C00146,/home,https://www.google.com/,2024-05-05 23:52:23,mobile,US
S0003123,U000712,C00156,//category/decor,https://t.co/,2024-08-26 06:43:16,mobile,US
S0008125,U003574,C00489,/category/storage,https://t.co/,2024-06-24 16:50:38,mobile,usa
S0000953,U004536,C00691,/category/new,,2025-09-17 17:13:31,desktop,US
S0005893,U002337,C00585,/product/1367,,2025-11-31T09:00:00,desktop,usa
S0005978,U006556,C00759,/wishlist ,https://www.google.com/,2025-01-13 18:10:04,mobile,AU
S0009432,U002632,C00094,/product/0866,https://www.pinterest.com/ ,2024-06-21 00:00:41,mobile,Canada
S0003063,U000794,C00239,/home,,2025-11-03 23:21:08,mobile, US   
S0008046,U005589,,/checkout,https://www.facebook.com/ ,2025-10-17 07:06:14,mobile,US
S0000430,,C00346,/search?q=chair,https://www.pinterest.com/,2024-01-06 17:48:43,desktop,United States
S0001619,U002337,,/Category/storage,https://www.google.com/,2025-07-05 06:44:34,mobile,United Kingdom
S0000817,U009510,C00597,/search?q=candle,https://www.facebook.com/,2024-07-06 05:25:26,mobile,US
S0001145,U001782,C00174,/product/2334,https://www.facebook.com/,2025-06-06 01:45:25,mobile,US
S0004592,U000455,C00050,/home,https://mail.google.com/,2025-12-09 05:18:33,mobile,CA
S0004187,,C00671,/search?q=rug,,2025-10-29 07:38:22,desktop,US
S0000101,U000848,,/product/0565,https://www.pinterest.com/,2024-04-10 14:49:14,mobile,US
S0005359,U001992,,/home,,2024-03-14 10:53:59,mobile,US
S0006338,U000655,,/category/bath ,https://www.facebook.com/,2025-05-02 03:11:20,mobile,US
S0008089,U001355,C00217,/returns,https://www.pinterest.com/,2025-12-20 22:31:30,mobile,US
S0007311,U007293,C00646,/category/kitchen,https://t.co/,2025-08-22 10:25:25,mobile,United Kingdom
S0009371,U003447,C00494,/cart,,2024-11-01 15:06:11,mobile,US
S0004027,U007203,C00691,/cart,https://partnerblog.example.com/,2024-01-19 17:51:12,desktop,Brazil
S0003970,U004099,C00169,/category/bedroom,,2025-04-26 08:26:50,mobile,United States
S0005370,U008146,,/product/1161,https://www.facebook.com/,01-99-2025 25:61:00,mobile,united states
S0004996,,C00039,/cart,https://t.co/,2025-07-17 05:03:58,mobile,US
S0008599,U008656,,/product/1841,,2025-07-12 17:09:21,mobile,US
S0004627,U003770,C00496,/category/bedroom,https://partnerblog.example.com/,2024-12-20 07:21:59,mobile,CA
S0004873,,C00102,/checkout,https://www.facebook.com/,not_a_time,desktop,DE
S0004062,U007038,,/checkout,https://www.facebook.com/  ,2025-10-24 00:26:26,desktop,US
S0002432,U009948,,/category/kitchen,http://www.google.com/,2024-02-05 03:25:23,mobile,US
S0004096,U002492,C00691,/product/2017,https://www.pinterest.com/,2025-01-18 02:42:54,desktop,US
S0005652,U004867,,/product/2504,http://partnerblog.example.com/,2025-05-04 18:39:18,desktop,  CA      
S0000113,U004310,,/category/decor,,2024-01-07 21:12:44,desktop,CA
S0008784,,,/product/1295,http://mail.google.com/,2025-11-17 13:11:12,mobile,US
S0008405,U008747,C00777,/cart  ,,2025-11-20 08:00:27,desktop,CA
S0002966,,,/category/lighting,,2025-01-28 20:18:37,mobile,US
S0005886,U007840,C00591,/cart,https://www.google.com/,2025-01-21 15:58:36,mobile,US
S0009317,,C00050,/Category/decor,,2025-03-20 04:13:39,tablet,usa
S0008695,,C00494,/cart,http://www.facebook.com/,,DESKTOP,BR
S0000545,U008687,,/product/2395,https://www.bing.com/,2024-02-10 09:46:43,mobile,US
S0002661,U003840,,/category/new,,2025-10-24 22:23:17,desktop,US
S0003386,U004759,C00102,/product/1093,,2025-08-08 13:47:08,mobile,US
S0005637,U004343,C00146,/category/decor,https://t.co/,2025-06-22 04:58:56,mobile,UK
S0001863,U000656,,/product/1538,https://www.google.com/,2025-02-24 18:00:17,mobile,US
S0002255,,,/product/1257,,2024-05-24 23:46:31,mobile,US
S0004045,U001713,,/product/2295,,2024-01-01 14:40:06,desktop,CA
S0000661,,C00392,/cart,https://www.instagram.com/,2024-11-02 14:44:13,mobile,US
S0006158,U005486,C00255,/home,https://www.bing.com/,2025-12-22 17:43:59,mobile,US
S0009200,,C00507,/product/0148,,2025-04-24 11:55:58,mobile,AU
S0005631,U006709,C00504,/search?q=rug,,2024-09-10 08:05:24,mobile,US  
S0009208,U005932,,/cart,,2024-11-28 13:32:24,mobile,US
S0005013,U004329,,/product/0977,,2024-03-27 20:15:30,mobile,US
S0007298,U005802,C00420,/product/1213,https://www.instagram.com/,2024-04-26 05:32:47,mobile,FRANCE
S0008262,U005027,C00346,/category/office,http://mail.google.com/,2026-01-01 22:57:30,mobile  ,US
S0006480,U008532,C00056,/category/storage,https://www.facebook.com/,2024-02-17 10:17:51,mobile,US
S0006371,U000461,C00477,/search?q=storage bins,,2025-12-31 20:37:21,mobile,US
S0002976,U006583,,/home,,2025-09-12 01:52:47,mobile,US
S0003512,,C00169,/home,https://www.google.com/,2024-11-08 08:08:41,mobile,US
S0006392,U002744,,/product/0378,https://www.pinterest.com/,2025-01-08 13:21:25,desktop,US
S0003408,U003164,,/home,https://www.facebook.com/,2026-01-01 08:30:57,mobile,US
S0009052,U009613,,/category/kitchen,https://www.google.com/,2024-07-08 16:05:37,desktop,US
S0006139,U005386,C00169,/product/0031,https://www.facebook.com/,2025-12-21 16:55:58,desktop,US
S0001641,,,/category/decor,https://www.facebook.com/  ,2024-10-22 16:46:55,desktop,US
S0000783,U009427,C00626,/product/2133,https://www.google.com/,2024-01-29 21:17:05,mobile,US
S0004299,,C00777,/category/office,,2025-03-16 21:23:58,desktop,United States
S0002170,U002809,,/product/1009  ,https://partnerblog.example.com/,2024-11-08 01:52:32,mobile,CA  
S0002367,U004986,,/cart,,2025-08-26 22:16:30,mobile,Canada
S0002540,,,/checkout,https://mail.google.com/,2024-05-18 17:11:30,mobile,US
S0000502,U008870,C00759,/home,https://mail.google.com/,2024-09-25 10:43:09,mobile,US
S0004704,U004724,C00028,/category/sale,,2026-01-05 12:35:23,mobile,US
S0009741,U006478,C00750,/product/0258 ,https://www.google.com/,2025-04-01 07:10:16,desktop,CA
S0002614,,C00102,/search?q=candle  ,,2024-12-06 00:42:15,mobile,CA
S0000667,U004408,,//home,https://www.google.com/,2025-04-13 10:32:08,mobile,US
S0000192,,,/home,,2025-04-05 03:44:11,mobile,CA
S0002374,U006998,C00489,/PRODUCT/2363,http://www.facebook.com/,2024-05-29 02:47:03,mobile,Canada
S0008047,U006283,,/product/1677,https://www.google.com/,2024-05-27 11:25:13,mobile,US
S0004333,U001188,,/product/2167,https://www.pinterest.com/,2025-11-31T09:00:00,mobile,IN
S0009478,U009154,C00255,/product/1036,https://www.pinterest.com/,2024-06-30 08:33:26,desktop,US
S0002176,U001939,,/checkout,https://mail.google.com/,2024-08-09 07:57:48,mobile,United Kingdom
S0007586,,,/search?q=vase,,2024-05-11 10:27:17,desktop,MX
S0001790,U001350,,/checkout,https://partnerblog.example.com/,2025-10-18 04:48:09,mobile,India
S0006743,U006186,,/cart,https://mail.google.com/,2024-02-25 23:32:19,DESKTOP,US
S0003213,,C00056,/home,https://www.google.com/,2025-12-17 09:06:33,mobile,US
S0004419,U001910,C00592,/category/storage,https://partnerblog.example.com/,2025-12-30 22:00:36,mobile,US
S0001784,U005011,C00146,/category/bedroom,,2024-04-06 23:38:03,desktop,IN
S0004581,U002266,C00590,/home,https://partnerblog.example.com/,2025-05-07 05:35:44,mobile,Canada
S0004997,U001978,C00176,/search?q=plant stand,https://mail.google.com/,2025-06-08 13:21:27,mobile,US
S0004204,U009201,,/product/0621,https://www.instagram.com/,2025-05-13 17:51:23,mobile,CA
S0005429,U000287,C00645,/category/decor,https://www.google.com/,2025-11-07 19:12:19,MOBILE,US
S0005785,,C00087,/home,https://www.google.com/,2025-05-28 03:17:27,desktop,US
S0001320,U002043,C00462,/product/0597,https://www.google.com/,2024-05-17 04:29:52,mobile,USA
S0008652,U000456,C00252,/product/2191,https://www.google.com/,2025-12-17 16:55:06,mobile,UK
S0005187,U002333,C00737,//product/2275 ,,2025-04-16 23:42:06,desktop,Germany
S0004638,U003644,C00262,/cart,,2024-12-31 08:02:13,tablet      ,usa  
S0009595,U007244,,/home,https://www.facebook.com/  ,2024-09-14 19:00:34,mobile,US
S0004650,U000740,C00346,/home,https://partnerblog.example.com/  ,2025-12-23 10:33:12,desktop,US
S0003050,U001545,,/category/kitchen,,2024-10-18 09:41:02,mobile,US
S0009525,U003582,,/checkout,,2025-05-05 08:09:14,tablet,IN  
S0005633,U009990,C00338,/product/0576,,2024-06-04 04:19:20,mobile,US
S0003337,U009984,C00153,/category/storage,https://partnerblog.example.com/,2024-03-07 10:22:48,mobile,US
S0000305,,C00063,/cart,https://t.co/,2025-03-07 02:05:43,desktop,United States
S0001430,,C00153,/category/storage,,2025-03-03 17:18:40,MOBILE,US
S0007874,U006070,,/category/office,https://partnerblog.example.com/  ,2025-08-05 09:22:49,desktop,US
S0008136,U005886,C00101,/checkout,https://www.pinterest.com/,2025-07-01 20:57:49,desktop,UK
S0003203,U000200,,/home,,2025-05-04 01:24:38,desktop,US
S0003374,,C00742,/category/outdoor ,,2025-01-22 21:07:23,mobile,United States
S0002555,,C00426,/help,https://www.facebook.com/,2025-13-01 10:00:00,mobile,UK
S0000794,U001903,,/category/decor,,2024-05-30 22:14:39,mobile,Brazil
S0000907,,,/category/storage,https://www.facebook.com/,2024-04-03 00:33:28,mobile,US  
S0009266,U001171,C00094,/checkout ,https://partnerblog.example.com/,2024-07-20 19:12:57,mobile,US
S0002999,,C00005,/product/1533,,2025-03-16 06:59:33,mobile,us
S0008560,U003032,,/home,https://www.google.com/,2025-02-12 05:55:58,mobile,US
S0004345,U008639,C00163,/search?q=plant stand,https://www.pinterest.com/,2024-06-15 05:19:53,desktop,  US 
S0006604,U008536,C00759,/category/bath,,2024-04-07 06:06:34,mobile,us
S0007358,U005686,C00044,/category/storage,,2025-11-30 14:31:21,mobile,US
S0001710,U000803,C00566,/account,https://www.bing.com/  ,2024-12-02 01:12:02,desktop,IN
S0001581,,,/wishlist,https://www.google.com/,2025-09-04 05:39:00,desktop,US
S0001023,U003431,,/home,https://www.instagram.com/,2025-07-10 02:37:39,mobile,us
S0009180,U001176,C00597,/category/storage,,2024-07-01 12:56:56,mobile,US
S0002204,U006765,C00483,/HOME,https://www.facebook.com/,2024-02-05 15:27:25,mobile,US
S0001073,U005486,,/home  ,https://www.google.com/,2025-01-20 20:18:54,desktop,Mexico
S0009167,U000066,C00017,/cart,,2025-04-01 02:03:44,tablet,US
S0001860,U002921,C00050,/home,,2024-07-24 07:37:23,mobile,US
S0007003,U000028,,/home,https://partnerblog.example.com/,2024-05-09 08:58:58,mobile,US
S0005920,U007806,C00252,/category/storage,,2024-10-24 12:02:33,mobile,US
S0008424,U002275,C00528,/category/storage,https://www.pinterest.com/,2025-02-12 13:35:20,mobile,US  
S0000361,U006455,C00420,//home,https://www.google.com/,2025-09-10 04:40:21,mobile,US
S0000589,U004754,,/product/0546,,2025-12-22 08:50:15,desktop,US
S0006759,U009082,C00662,/CATEGORY/BEDROOM,https://mail.google.com/,2024-06-20 08:08:55,desktop,MEXICO
S0006766,U009346,,/product/0360  ,https://www.bing.com/,2025-12-19 12:21:09,mobile,US
S0007732,U007722,,//category/kitchen,https://t.co/,2025-11-10 18:08:21,mobile,United States
S0006309,U007308,C00102,/category/kitchen,https://www.bing.com/,2024-10-03 11:51:51,mobile,US
S0007869,U002958,C00252,/category/new  ,,2025-09-15 21:20:31,desktop,Brazil
S0006242,,C00163,/category/sale,,2025-11-30 23:16:03,mobile,US
S0003525,U009091,C00102,/category/lighting,https://www.facebook.com/,2025-07-30 10:26:09,desktop,US
S0000017,,C00477,/cart,https://partnerblog.example.com/,2025-05-13 03:03:05,desktop,US
S0008106,U000616,C00601,/home,,2024-09-08 06:43:08,mobile,US
S0004214,U008759,C00050,/category/decor,,2025-02-18 14:35:12,mobile,United States
S0007788,U009306,C00094,/product/2281,,2024-05-16 19:45:09,DESKTOP,United Kingdom
S0006038,U006398,,/category/new ,https://partnerblog.example.com/,2025-03-18 18:08:39,desktop,United States
S0007286,U008896,,//product/2101,,2025-12-15 03:31:56,mobile,US
S0002736,U001759,,/category/decor,https://partnerblog.example.com/,2024-05-18 02:18:52,mobile,US
S0002303,U006008,C00163,/PRODUCT/0680,https://www.pinterest.com/,2025-07-30 05:11:10,mobile,us
S0003370,U009786,C00533,/home,https://partnerblog.example.com/,2025-10-18 01:02:52,mobile,US
S0001559,U008673,,/product/1093,,2025-04-06 15:22:54,mobile,US
S0003353,U003673,,/cart,http://t.co/,2025-03-28 21:34:24,mobile,US
S0006460,,,/home,https://www.pinterest.com/,2025-06-26 18:49:53,mobile,US
S0001012,,,/product/1295,,2024-11-11 11:17:23,desktop,AU
S0006157,U007200,C00452,/search?q=vase,https://www.bing.com/,2025-03-09 18:56:28,DESKTOP,US
S0007699,U007337,C00120,/product/0939,https://www.google.com/,2024-12-29 16:31:59,desktop,FR
S0000993,U005681,,/product/0645,https://partnerblog.example.com/,2024-07-02 12:15:20,mobile,usa
S0001404,U004116,,/home,,2024-07-08 23:59:22,mobile,MEXICO
S0002195,U002266,C00153,/PRODUCT/0799,,2024-12-17 19:15:44,  tablet ,  usa  
S0003593,U007053,C00244,/product/1591,https://www.instagram.com/,2024-12-31 16:16:23,desktop,United States
S0006013,U001845,,/search?q=vase,,2024-12-31 16:52:21,mobile,US
S0008444,U002136,,/home,https://partnerblog.example.com/,2024-01-14 01:27:45,mobile,US
S0006462,,,/home,https://www.instagram.com/,2024-02-12 20:51:25,mobile,US
S0001737,,C00255,/checkout,https://www.google.com/,2024-11-20 02:31:32,desktop,United States
S0006259,U009218,,/category/bedroom,https://www.instagram.com/,2024-09-24 10:24:19,mobile,US
S0005287,U006535,C00255,/checkout,https://t.co/,2025-07-23 12:27:08,desktop,US
S0004194,,,/product/2456,https://www.google.com/,2024-12-16 11:45:17,mobile,CA
S0003694,U008055,C00193,/product/2072,https://partnerblog.example.com/,2024-09-15 13:32:03,desktop,US
S0004259,,C00174,/home,,2024-03-26 06:39:18,desktop,US
S0002503,U007343,,/home,https://www.instagram.com/,2025-04-01 07:00:18,mobile,AU
S0003821,,,/category/decor,,2025-07-02 18:54:32,mobile,US
S0007352,U008550,C00304,/cart,https://www.google.com/,2024-05-13 16:07:33,mobile,AU
S0002234,U004153,C00780,//product/1420  ,,2024-08-24 04:26:37,mobile,US
S0001174,U009537,C00703,/product/2032,https://www.google.com/,2025-11-24 15:56:55,desktop,CA
S0005859,U004415,C00108,/cart,,2024-04-06 08:11:57,desktop,UNITED STATES
S0000038,U003702,C00230,/checkout,https://www.google.com/,2025-07-08 08:28:39,mobile,us
S0006064,U004029,,/product/0204,,2024-07-16 23:21:59,MOBILE,US
S0009344,,,/home,https://partnerblog.example.com/,2025-05-04 17:15:10,tablet,AU
S0001527,U002875,,//product/1374,http://partnerblog.example.com/,2025-12-25 15:50:05,desktop,US
S0007657,U002002,,/cart,,2024-01-20 17:57:53,mobile,BR
S0006962,U001723,C00136,/home,,2024-04-03 17:04:37,mobile,US
S0000688,U003956,C00136,/search?q=vase ,https://www.instagram.com/,2025-02-25 06:21:27,mobile,US
S0004236,U005589,,/help,,2025-11-05 22:54:05,mobile  ,usa   
S0004521,,C00780,/home,http://www.instagram.com/,2025-02-02 20:32:39,mobile,CA
S0002348,U000389,C00136,/category/kitchen,,2025-05-01 14:31:10,mobile,United States
S0009475,U006240,,/product/1188,https://www.facebook.com/,2024-01-06 12:19:03,mobile,US
S0001759,U004755,,/product/2268,,2025-06-23 22:34:39,mobile,US
S0000952,U009467,C00056,/checkout,,2025-10-03 01:33:29,mobile,US
S0001695,U007310,,/category/kitchen,https://mail.google.com/,2025-03-08 10:13:44,desktop,US
S0000211,U003550,,/product/1581,https://www.instagram.com/,2025-02-13 23:19:33,desktop,United States
S0005917,U000059,C00759,/product/0587,https://partnerblog.example.com/,2024-07-19 07:16:03,mobile,usa
S0006591,U002606,C00605,/product/1062,,2025-07-31 08:05:44,mobile,US
S0008617,U000840,,/product/0098,,2024-01-23 07:00:56,mobile,US
S0004687,U008197,,/RETURNS,,2025-01-28 06:54:15,mobile,DE
S0004584,,,/product/0624,https://www.google.com/,2025-12-23 04:56:53,tablet,US
S0007533,U003220,,/product/1487,https://www.facebook.com/,2024-09-30 02:55:32,desktop,US
S0007240,U005834,,/category/sale,,2024-08-22 21:47:42,mobile,US
S0006781,U002109,C00284,/product/0491  ,https://www.facebook.com/,2024-06-04 01:00:24,desktop,usa
S0009027,U000122,,/PRODUCT/2036,https://www.google.com/,2024-12-02 17:31:52,desktop,United States
S0007478,U000167,,/home,https://www.google.com/,2025-01-22 17:27:21,desktop,US
S0004586,U001308,,/home ,,2024-11-28 04:23:12,tablet,us
S0002388,U002275,,/account,,2024-02-09 10:53:27,mobile,United States
S0006692,U009406,,/cart,https://www.google.com/,2025-11-06 03:39:18,mobile,US
S0009076,U001827,C00102,/search?q=dish towel,,2025-11-14 06:36:57,mobile,Germany
S0005591,U000848,C00386,/checkout,,2024-09-11 20:39:02,desktop  ,US
S0009555,U007266,,/category/outdoor,https://www.google.com/,2024-01-27 23:15:40,mobile,US
S0009608,U006280,,/checkout,,2024-09-26 05:50:41,MOBILE,US
S0003265,,C00180,/CART,,2024-06-15 17:17:57,MOBILE,US  
S0003338,U005072,,/product/1057,https://www.google.com/,2024-10-03 20:05:02,mobile,France
S0005783,U008622,,/product/2170,https://partnerblog.example.com/,2025-04-27 04:39:13,mobile,US
S0007165,U002892,,/home ,https://www.facebook.com/,2025-04-18 18:59:26,mobile,UNITED STATES
S0001896,U008000,,/product/0408,https://www.instagram.com/,2025-05-04 22:10:27,DESKTOP,UK
S0000923,U004544,,/home,,2025-10-28 09:40:18,desktop,US
S0005861,U009898,C00566,/product/2120,https://www.google.com/,2025-05-01 12:27:27,mobile,IN
S0007825,U006461,,/cart,https://www.pinterest.com/,2025-11-20 03:38:22,desktop   ,US
S0000325,U007967,,/product/2555,https://t.co/,2024-09-17 02:09:05,mobile,US  
S0005474,U002232,C00476,/search?q=chair,http://www.google.com/ ,2024-04-21 11:56:07,DESKTOP,germany
S0000067,U008033,C00777,/product/0342,https://www.facebook.com/,2025-12-11 13:48:08,mobile,Canada
S0002255,,,/product/2121,,2024-05-24 23:49:13,mobile,US
S0003307,U006647,,/CART,https://partnerblog.example.com/,2024-04-22 00:23:39,mobile,Canada
S0003339,U004268,C00649,/category/decor,,2025-07-02 07:51:46,mobile      ,  us   
S0005965,U006268,C00136,/cart,,2025-08-29 20:47:34,desktop,US
S0008122,U009224,,/product/0424,https://www.instagram.com/,2024-08-21 20:29:28, MOBILE   ,US
S0005711,U004544,C00257,/home,,2024-01-05 07:39:11,desktop,US
S0007741,,C00217,/product/1869,,2024-11-29 02:14:49,mobile,US
S0005640,U000059,,/product/2350,https://www.facebook.com/,2024-08-16 04:44:22,desktop,US
S0002041,U009101,C00626,/product/1156,https://www.google.com/,2024-10-23 00:18:41,mobile,IN
S0002336,U009366,C00252,/home,https://www.bing.com/,2024-10-29 14:59:36,desktop,US
S0009639,U006694,,/account,https://www.facebook.com/,2025-05-26 16:10:17,mobile,usa
S0001891,U001300,C00533,/checkout,,2025-05-14 13:19:58,mobile,FR
S0005305,U007897,,/home,https://www.google.com/,2025-03-04 02:09:12,mobile,GERMANY
S0003178,U006842,,/home,,2024-12-07 04:31:01,DESKTOP,US
S0005749,U000347,C00456,/product/1169,http://t.co/,2024-04-16 06:15:35,MOBILE,US
S0004335,,C00050,/cart  ,,2025-05-26 00:20:31, mobile   ,United States
S0008493,U006249,,/home ,,2024-11-16 18:42:06,desktop,BR
S0007325,U005351,C00597,/home,,2025-03-22 01:23:35,mobile,US
S0007109,U001901,,/home,https://partnerblog.example.com/,2024-05-21 04:44:39,mobile,IN
S0008162,U004974,C00725,/product/1766,https://www.facebook.com/,2025-07-23 03:29:28,mobile, Canada 
S0006645,U007996,C00258,//home,https://www.google.com/,2024-02-01 11:22:51,desktop,US
S0003234,,,/product/2399 ,http://mail.google.com/,2024-07-30 13:19:55,desktop,Canada
S0001547,U007375,C00691,/category/bath,https://www.google.com/,2024-02-21 20:38:03,desktop,us
S0000999,U002903,C00094,/home,https://www.instagram.com/,2025-08-21 14:02:42,mobile,France
S0003634,U006995,,/home,https://mail.google.com/,2025-01-23 18:58:42,DESKTOP,US
S0006751,U009534,,/category/lighting,,2024-09-14 05:05:37,desktop,United States
S0005941,U008495,C00784,/cart,https://www.pinterest.com/,2024-03-10 04:15:40,mobile,US
S0005849,U000474,C00759,/home,https://www.google.com/,2024-09-11 00:49:28,mobile,US
S0007575,U003855,C00186,/product/2303,,2025-03-24 18:46:51,desktop, US 
S0007503,U008264,C00814,/product/0956,,2024-12-30 06:54:17,desktop,CA
S0003070,,C00230,/cart,,2024-11-19 06:58:31,mobile,United States
S0003447,U004425,C00759,/home,,2024-08-21 23:14:36,mobile, Brazil  
S0000276,,C00153,/category/storage,https://www.bing.com/,2024-12-06 03:33:28,TABLET,Australia
S0005374,U000017,,/returns,https://www.instagram.com/,2025-02-08 21:08:37,mobile,US
S0004387,U002809,C00496,/category/bedroom,,2024-08-06 00:57:08,desktop,Germany
S0000268,U001537,,/product/0537,,2025-12-31 18:03:56,desktop,US
S0003557,U008544,C00281,/product/2206,https://www.bing.com/,2025-04-24 03:47:55,mobile,US
S0008245,U002590,,/home,,2024-08-05 18:15:17,desktop,US
S0006308,U001325,C00010,/wishlist  ,https://t.co/,2024-02-08 23:52:37,desktop,US
S0009616,U005155,,/product/1850,https://www.google.com/,2024-07-20 20:43:15,mobile,US
S0001526,U009240,,/search?q=lamp,,2025-06-07 12:46:00,mobile,US
S0009586,U005437,C00620,/home,https://mail.google.com/,2025-04-01 02:57:57,desktop,US
S0009125,U004028,C00012,/category/lighting,,2025-06-19 01:40:34,desktop,USA
S0003007,U008115,,/home ,https://www.google.com/,2025-07-13 19:50:40,desktop,US
S0005098,,,/product/1646 ,https://www.facebook.com/,2024-03-12 22:06:08,desktop,US
S0006460,,,/home,https://t.co/,2025-06-26 18:48:18,mobile,US
S0002290,,,/home  ,,2024-06-16 13:52:39,mobile,IN
S0006762,,,/category/kitchen,,2025-01-15 09:00:52,mobile,Canada
S0004409,U006557,C00153,/wishlist,https://www.facebook.com/,2025-12-22 03:18:03,desktop,Canada
S0007498,U007520,,/PRODUCT/0741,https://www.bing.com/,2025-09-17 10:56:48,  desktop      ,CA
S0003151,,C00441,/product/1194,https://partnerblog.example.com/,2024-08-08 12:40:08,desktop,United Kingdom
S0004092,U004840,C00136,/home,,2025-03-12 06:49:48,mobile,US
S0009241,,C00010,/category/bath,https://partnerblog.example.com/,2024-08-13 20:10:46,desktop,US
S0007206,,C00217,/product/0338,,2025-07-30 22:15:17,mobile ,US
S0006296,U008550,,/category/storage ,https://www.google.com/,2024-12-19 11:44:51,mobile,US
S0009239,,C00494,/search?q=plant stand,,2024-09-03 23:56:09,mobile,US
S0001506,U006919,C00094,/category/bath,https://mail.google.com/,2025-09-03 06:52:06,mobile,MX
S0008784,,,/product/1129,https://www.instagram.com/,2025-11-17 13:12:17,mobile,US
S0006667,U007785,C00587,/checkout ,https://www.facebook.com/,2024-08-25 12:19:42,mobile,CA
S0008263,,C00496,/product/2257,https://www.google.com/,2024-01-28 23:09:42,mobile,United States
S0007042,U003467,C00255,/product/0188,,2024-06-14 12:10:41,mobile,Canada
S0000599,,C00651,/product/0224,https://partnerblog.example.com/,2025-06-12 22:18:48,mobile,US
S0008165,U002378,C00477,/checkout,,2026-01-03 22:58:58,desktop,DE
S0001253,U007103,,/product/0129,https://www.google.com/,2025-05-17 09:14:51,mobile,united states
S0002990,U001233,,/category/decor,https://partnerblog.example.com/,2024-07-01 03:44:49,  tablet  ,UK
S0000557,U000982,,/product/0341,https://partnerblog.example.com/,2024-01-13 11:17:47,desktop,US
S0008308,U003914,C00487,/product/0691,https://t.co/,2026-01-12 05:07:47,mobile,US
S0008270,U003956,,//help,https://www.instagram.com/,2024-04-22 04:13:41,mobile,US
S0007887,,,/category/storage,https://www.google.com/,2024-02-14 16:52:44,tablet,usa
S0000981,U009573,,/home,https://t.co/,2025-01-28 23:50:14,desktop,US
S0006017,,C00044,/checkout,https://partnerblog.example.com/,2024-04-03 17:02:07,MOBILE,US
S0006799,U008795,,/home,,2025-01-12 16:47:18,mobile,US
S0003947,U005213,C00554,/PRODUCT/2548,https://www.google.com/,2025-06-03 09:54:01,mobile,US
S0003395,U008863,,/CART,,2025-07-19 06:42:29,mobile,us
S0000370,U003553,C00705,/category/decor,,2024-02-18 16:23:45,mobile,US
S0007779,U001066,C00153,/checkout,,2025-06-06 01:24:48,mobile,US
S0009608,U006280,,/home,,2024-09-26 05:48:06,MOBILE,US
S0008927,,,/product/0295,https://www.google.com/,2024-03-19 06:34:35,desktop,CA    
S0009797,U007785,C00489,/product/0752,,2024-09-06 11:06:11,  tablet,France
S0002575,U004315,,/Category/bath,https://www.instagram.com/,2024-07-05 17:45:28,mobile,US
S0005930,,,/category/bedroom,,2024-01-09 06:55:41,mobile,US
S0007802,,C00496,/home,https://www.google.com/,2024-04-09 02:32:53,mobile,US
S0009602,U001041,C00691,/product/1416,,2025-07-13 04:35:38,mobile,France
S0003376,,C00651,/home,https://t.co/,2025-03-31 11:43:35,mobile,US
S0004407,,,/home,https://www.bing.com/,2025-01-31 08:48:35,desktop,US
S0009638,,,/product/2455,,2025-10-11 11:33:15,desktop,US
S0005542,U002192,C00169,/home,,2024-10-20 15:05:13,mobile,US
S0005207,,C00420,/category/decor,,2025-10-14 10:49:46,tablet,US
S0006837,U001604,C00590,/home,,2025-10-16 05:31:58,desktop,US
S0004186,U007501,C00010,/product/0214,https://www.instagram.com/,2024-01-30 07:10:30, mobile   ,FR
S0007124,U008890,,/product/1669,https://mail.google.com/,2025-06-14 20:20:30,MOBILE,United Kingdom
S0000782,,C00753,/category/outdoor,https://www.google.com/,2025-12-28 21:47:38,mobile,UNITED STATES
S0000094,U004010,C00117,/SEARCH?Q=DISH TOWEL,https://www.instagram.com/,2025-05-14 05:05:40, mobile ,US
S0006358,U000470,,/help,,2025-04-22 03:43:45,MOBILE,CA
S0008150,U004756,C00174,/cart,,2025-06-11 04:18:13,mobile      ,usa
S0000642,,,/cart,https://t.co/,2025-03-06 10:05:30,TABLET,usa
S0004761,U006182,C00777,/search?q=mug,,2024-08-16 07:02:25,mobile,US
S0000959,,C00054,/SEARCH?Q=CHAIR,,2024-10-26 16:00:22,desktop,UK
S0007920,,,/wishlist,https://t.co/,2024-11-09 14:29:42,desktop,US
S0004020,U008922,,/checkout,https://www.google.com/,2025-06-07 08:18:01,mobile,US
S0006042,U007383,,/category/storage,https://www.pinterest.com/,2024-07-15 17:41:46,mobile,US
S0001255,U009711,C00346,/home,https://t.co/,2024-04-09 12:26:31,desktop,US
