conversion_id,session_id,user_id,conversion_type,amount,timestamp,campaign_id
V0005990,S0006038,U006398,purchase,87.3,2025-03-18 18:20:38,
V0005991,S0006038,U006398,purchase,-118.5,2025-03-18 18:13:17,
V0005992,S0003007,U008115,newsletter_signup,0.0,2025-07-13 19:59:26,
V0005993,S0002176,U001939,newsletter_signup,0.0,2024-08-09 08:06:50,
V0005994,S0004070,U002097,purchase,31.31,2025-11-24 17:08:14,
V0005995,S0000986,U001373,newsletter_signup,0.0,2024-11-03 04:13:27,
V0005996,S0004931,U007973,purchase,118.7,2024-01-16 02:26:55,C00169
V0005997,S0009166,U000997,newsletter_signup,0.0,2025-07-16 09:41:51,
V0005998,S0009066,U006451,purchase,75.64,2024-12-30 04:38:31,C00496
V0005999,S0000800,,purchase,203.27,2025-07-10 04:13:07,
V0006000,S0007498,U007520,newsletter_signup,0.0,2025-09-17 11:14:52,
V0006001,S0001943,,newsletter_signup,0.0,2025-10-12 20:57:07,C00063
V0006002,S0001528,U005828,purchase,156.21,2024-07-15 00:51:32,C00157
V0006003,S0007337,U005617,newsletter_signup,0.0,2025-12-24 04:14:29,
V0006004,S0003720,U008744,newsletter_signup,0.0,2025-02-03 02:54:40,C00090
V0006005,S0009751,U009032,purchase,96.52,2024-09-13 14:04:08,
V0006006,S0002170,U002809,purchase,23.62,2024-11-08 01:50:33,
V0006007,S0001563,U003324,newsletter_signup,0.0,2025-03-09 07:03:46,
V0006008,S0002417,U009101,purchase,75.54,2024-06-16 09:30:25,C00538
V0006009,S0007885,,purchase,63.51,2025-10-18 06:06:59,
V0006010,S0006548,U009691,newsletter_signup,0.0,2025-01-06 18:59:11,
V0006011,S0008734,U008248,purchase,33.9,2025-10-19 09:54:17,C00435
V0006012,S0008573,,purchase,59.43,2024-10-15 04:27:07,
V0006013,S0002903,U000771,purchase,57.47,2024-08-21 15:46:23,
V0006014,S0008324,U001408,purchase,60.86,2024-09-11 03:59:44,C00199
V0006015,S0000305,,purchase,101.96,2025-03-07 02:19:17,C00063
V0006016,S0007636,U004997,purchase,70.1,2025-13-01 10:00:00,
V0006017,S0005267,U003604,newsletter_signup,0.0,2024-01-21 22:58:05,
V0006018,S0004534,U002831,purchase,84.88,not_a_time,C00744
V0006019,S0000600,U003594,newsletter_signup,0.0,2024-09-22 17:55:25,C00816
V0006020,S0007263,U003959,newsletter_signup,0.0,2024-09-20 02:44:01,C00281
V0006021,S0007674,,purchase,72.26,2025-06-08 13:56:03,C00818
V0006022,S0000586,U004123,newsletter_signup,0.0,2025-03-05 20:22:08,C00147
V0006023,S0000771,U005665,purchase,115.96,2025-11-12 02:28:38,C00158
V0006024,S0008526,U004617,purchase,63.02,2024-11-26 23:32:51,C00420
V0006025,S0005791,U006163,purchase,221.09,2024-11-27 01:48:35,C00706
V0006026,S0004480,U007669,purchase    ,147.48,2024-05-17 05:25:33,
V0006027,S0005758,U001286,purchase,119.66,2025-07-09 09:07:59,
V0006028,S0008839,U003278,purchase,133.05,2025-10-05 04:26:07,
V0006029,S0003994,U009583,newsletter_signup,0.0,2024-10-02 19:00:05,C00742
V0006030,S0009204,U004398,purchase,999.99,2025-09-27 16:45:18,C00153
V0006031,S0008945,,purchase,65.04,2025-01-11 00:43:09,C00645
V0006032,S0009761,U003382,purchase,158.38,2025-06-08 09:16:08,C00252
V0006033,S0001745,,purchase,112.82,2024-08-05 15:27:02,
V0006034,S0003104,U004832,purchase,108.03,2025-08-12 21:40:08,
V0006035,S0008324,U001408,purchase,137.91,2024-09-11 04:01:10,C00199
V0006036,S0006730,U000157,purchase,47.74,,
V0006037,S0001118,,NEWSLETTER_SIGNUP,0.0,2024-06-28 20:21:03,
V0006038,S0000526,U002916,newsletter_signup,0.0,2024-04-24 15:42:04,C00061
V0006039,S0000717,U000516,purchase,53.49,2025-10-09 04:03:28,
V0006040,S0009534,U004028,purchase,52.3,2024-12-18 19:58:37,
V0006041,S0003150,,purchase,57.04,2025-04-30 11:29:30,
V0006042,S0006409,U000117,purchase,110.97,2025-09-02 19:36:57,
V0006043,S0009346,,purchase,52.63,2024-05-26 23:34:44,C00759
V0006044,S0004875,,purchase,999.99,2024-09-28 16:04:51,
V0006045,S0001998,U001126,purchase,54.98,2026-01-01 14:08:33,C00166
V0006046,S0006330,,purchase,47.64,2025-03-16 16:02:02,
V0006047,S0007616,U004789,purchase,123.63,2025-03-16 00:18:12,
V0006048,S0004861,U002734,purchase,42.84,2025-11-19 21:31:58,
V0006049,S0009694,U000193,purchase,41.92,2025-01-27 01:38:39,C00759
V0006050,S0007728,,newsletter_signup,0.0,2024-10-21 17:48:16,C00575
V0006051,S0002358,,newsletter_signup,0.0,2024-01-03 06:48:08,
V0006052,S0001835,U001587,newsletter_signup,0.0,2024-08-07 02:10:09,
V0006053,S0003150,U005486,purchase,288.37,2025-04-30 11:40:38,C00550
V0006054,S0006790,U005040,purchase,75.31,2025-07-02 04:39:15,C00651
V0006055,S0005876,U003294,NEWSLETTER_SIGNUP,0.0,2025-09-09 13:09:51,
V0006056,S0002192,U006462,purchase,72.79,2025-11-31T09:00:00,C00769
V0006057,S0009175,U002888,newsletter_signup,0.0,2024-04-12 22:31:11,C00094
V0006058,S0001371,,purchase,60.33,2024-02-25 12:04:16,C00625
V0006059,S0001216,U005706,purchase,102.14,2024-12-17 05:27:00,
V0006060,S0001184,U002826,purchase,39.85,2024-10-15 19:14:31,
V0006061,S0001650,U003956,newsletter_signup,0.0,2024-07-18 08:21:38,C00255
V0006062,S0000546,U002783,PURCHASE,174.12,2025-11-19 09:19:38,
V0006063,S0003632,U006196,purchase,54.12,2024-09-04 16:30:16,C00418
V0006064,S0009533,U009672,purchase,37.27,2024-11-23 18:14:11,
V0006065,S0002166,,newsletter_signup,0.0,2025-05-19 03:46:25,
V0006066,S0005063,U002892,newsletter_signup,0.0,2025-12-23 08:17:55,
V0006067,S0002170,U002809,newsletter_signup,0.0,2024-11-08 02:04:54,C00529
V0006068,S0002005,U005949,PURCHASE,81.36,2025-03-07 02:45:54,C00697
V0006069,S0006747,U001255,purchase,78.31,2025-08-11 16:01:27,
V0006070,S0007325,U005351,purchase,78.56,2025-03-22 01:34:29,C00597
V0006071,S0001035,U007255,newsletter_signup,0.0,,C00169
V0006072,S0002718,U000826,purchase,92.19,2025-04-07 16:13:43,C00174
V0006073,S0004367,U003128,purchase,144.79,2024-11-16 17:22:53,C00217
V0006074,S0005731,U002787,purchase,56.53,2024-05-21 20:29:28,
V0006075,S0001266,,  purchase   ,148.91,2024-10-27 23:16:05,
V0006076,S0004518,U001272,purchase,70.04,2024-08-22 08:58:56,C00597
V0006077,S0008721,U001941,purchase,,2024-05-24 09:47:26,C00662
V0006078,S0007081,U009338,purchase,,2024-05-05 21:00:13,
V0006079,S0005544,U006749,newsletter_signup,0.0,2025-10-01 17:32:56,
V0006080,S0000641,,newsletter_signup,0.0,2025-06-12 18:26:46,
V0006081,S0002754,,purchase,57.7,2024-09-26 10:34:24,C00087
V0006082,S0001051,U008568,purchase,121.64,2025-05-15 02:58:49,
V0006083,S0002739,U005052,newsletter_signup,0.0,2025-01-05 16:00:38,C00555
V0006084,S0008837,U004106,purchase,22.82,2024-06-21 12:16:33,
V0006085,S0003432,U001614,purchase,111.34,2025-10-14 16:51:10,
V0006086,S0002447,,newsletter_signup,0.0,2025-10-10 20:24:27,
V0006087,S0005053,,purchase,70.63,2024-05-03 19:57:14,C00725
V0006088,S0000605,U000211,newsletter_signup,0.0,2025-02-09 15:43:18,C00094
V0006089,S0003659,U006398,purchase,106.6,2024-04-02 00:07:38,C00215
V0006090,S0001830,U006123,purchase,38.89,2024-03-30 07:58:08,C00777
V0006091,S0002205,U003994,purchase,96.68,2024-03-22 13:09:46,
V0006092,S0003722,,purchase,61.39,2025-01-26 05:27:04,C00279
V0006093,S0009012,,purchase,81.42,2025-09-19 12:38:07,
V0006094,S0001217,,newsletter_signup,0.0,2024-03-17 04:41:49,
V0006095,S0006905,U004006,  purchase   ,47.18,2025-06-25 23:48:59,C00494
V0006096,S0002753,U002070,purchase,63.7,2025-01-14 15:05:41,C00810
V0006097,S0006926,U002770,purchase,47.76,2024-05-13 04:13:18,C00435
V0006098,S0006176,U002511,purchase,146.6,2025-02-04 11:09:43,C00217
V0006099,S0006481,,PURCHASE,41.28,2025-03-15 03:32:14,C00239
V0006100,S0007485,,purchase,55.03,2025-11-13 14:11:02,C00403
V0006101,S0005482,U004823,purchase,70.99,2024-04-14 01:25:14,
V0006102,S0003099,U008599,purchase,167.22,2025-01-25 08:31:09,
V0006103,S0006791,,purchase,103.14,2025-09-17 03:36:11,
V0006104,S0006043,,newsletter_signup,0.0,,
V0006105,S0005546,U004934,newsletter_signup,0.0,2025-02-22 01:57:44,C00791
V0006106,S0001611,U008341,purchase,35.31,2024-05-06 22:06:13,C00061
V0006107,S0008644,,purchase,1.0,2025-07-31 00:16:37,C00615
V0006108,S0000535,,newsletter_signup,0.0,2024-07-06 08:48:34,C00780
V0006109,S0007494,U008862,newsletter_signup,0.0,2025-12-04 18:06:37,
V0006110,S0003754,U000521,purchase,133.72,2025-04-15 21:59:07,C00155
V0006111,S0000002,U005460,newsletter_signup,0.0,2024-03-25 07:19:54,C00005
V0006112,S0006932,U005552,purchase,166.57,2025-12-12 06:24:12,
V0006113,S0007951,,purchase,50.89,2024-03-08 02:56:45,
V0006114,S0008491,,newsletter_signup,0.0,2025-03-15 03:15:12,C00759
V0006115,S0004626,U003328,newsletter_signup,0.0,2025-03-22 03:26:45,
V0006116,S0008893,U005849,purchase,43.22,2025-06-08 02:35:59,
V0006117,S0001632,,PURCHASE,147.5,2025-09-09 17:25:46,
V0006118,S0001144,U003422,purchase,75.19,2024-07-17 02:46:01,C00102
V0006119,S0006183,U007012,purchase,68.9,2025-12-27 10:52:50,
V0006120,S0001839,U001572,newsletter_signup,0.0,2024-09-10 18:33:42,
V0006121,S0000404,U006193,  purchase  ,70.17,2024-03-14 17:07:51,C00056
V0006122,S0001916,U009473,newsletter_signup,0.0,2025-04-17 14:08:09,
V0006123,S0009273,U004826,newsletter_signup,0.0,2025-07-30 00:04:27,
V0006124,S0000424,,purchase,127.27,2024-08-27 12:54:13,C00247
V0006125,S0000562,,newsletter_signup,0.0,2025-07-31 22:25:28,
V0006126,S0006751,,purchase,71.61,2024-09-14 05:15:36,
V0006127,S0001348,U006578,newsletter_signup,0.0,2025-08-29 03:02:09,C00338
V0006128,S0006194,U003776,purchase,68.42,2025-03-18 14:01:27,C00496
V0006129,S0004426,U004969,purchase,101.36,2024-10-19 02:22:53,C00610
V0006130,S0005432,,NEWSLETTER_SIGNUP,0.0,2024-01-14 09:43:01,C00117
V0006131,S0009048,U009734, purchase,50.19,2024-01-08 20:27:46,
V0006132,S0003150,U005486,newsletter_signup,0.0,2025-04-30 11:37:57,
V0006133,S0001784,U005011,purchase,135.48,2024-04-06 23:39:24,C00146
V0006134,S0007094,U004446,purchase,34.69,2024-02-01 05:18:35,C00626
V0006135,S0005775,U003453,purchase,55.66,2024-12-03 20:53:00,
V0006136,S0007277,,newsletter_signup,0.0,2024-01-06 19:40:31,C00759
V0006137,S0003895,U000572,newsletter_signup,0.0,2025-02-11 10:40:25,
V0006138,S0000473,U004051,newsletter_signup,0.0,2025-08-25 18:57:57,C00094
V0006139,S0002227,U006335,purchase,26.56,2024-06-04 16:37:40,C00489
V0006140,S0001650,U003956,purchase,71.58,2024-07-18 08:35:37,C00255
V0006141,S0009366,,newsletter_signup,0.0,2024-02-18 13:31:26,
V0006142,S0004461,U009347,purchase,169.38,2025-03-19 17:13:39,
V0006143,S0000415,U006791,purchase,54.74,2024-06-05 18:39:22,C00424
V0006144,S0005961,U009960,purchase,45.1,2024-06-19 14:28:58,C00372
V0006145,S0005538,,purchase,53.62,2025-07-26 22:36:16,C00435
V0006146,S0001822,U006978,purchase,31.0,2024-09-21 14:31:10,C00094
V0006147,S0001897,,purchase,90.8,2024-07-08 06:49:54,C00807
V0006148,S0008019,U009207,newsletter_signup,0.0,2025-01-26 09:35:04,C00281
V0006149,S0007485,,purchase,134.5,2025-11-13 14:00:42,
V0006150,S0007185,U003922,purchase,126.11,2024-02-29 05:03:49,
V0006151,S0001338,U000216,newsletter_signup,0.0,2024-07-24 00:28:58,
V0006152,S0005437,U007158,purchase,87.65,2024-05-05 23:45:11,C00146
V0006153,S0004613,U005829,purchase,38.59,2025-10-23 20:06:35,C00511
V0006154,S0000641,,purchase,77.18,2025-06-12 18:24:17,C00342
V0006155,S0005344,,purchase,134.51,2024-01-11 16:09:56,
V0006156,S0008046,U005589,newsletter_signup,0.0,2025-10-17 07:17:29,C00504
V0006157,S0007460,U007282,purchase,119.46,2025-01-17 23:28:30,C00102
V0006158,S0007183,U007083,purchase,57.71,2024-02-13 16:57:55,
V0006159,S0000603,U006940,newsletter_signup,0.0,2025-04-18 18:00:31,C00691
V0006160,S0001397,U000868, purchase ,109.6,2025-11-30 20:38:26,C00777
V0006161,S0001681,U001840,purchase,210.1,2025-06-08 03:03:27,
V0006162,S0005079,U008143,newsletter_signup,0.0,2025-09-19 00:06:20,C00266
V0006163,S0008557,,newsletter_signup,0.0,2024-06-28 19:24:45,
V0006164,S0008642,U005052,purchase,122.01,2025-03-28 15:58:15,
V0006165,S0004570,U009188,newsletter_signup,0.0,2024-10-12 14:43:17,
V0006166,S0009266,,purchase,130.03,2024-07-20 19:11:50,C00466
V0006167,S0001677,U000082,newsletter_signup,0.0,2025-10-04 17:17:11,
V0006168,S0008136,U005886,newsletter_signup,0.0,2025-07-01 21:03:01,C00101
V0006169,S0003999,,purchase,49.04,2025-01-31 11:30:16,C00494
V0006170,S0004304,U008956,purchase,62.54,2024-11-09 04:53:42,
V0006171,S0000986,,purchase,146.68,2024-11-03 04:17:43,
V0006172,S0007376,U002803,purchase,44.1,2025-09-17 22:54:47,
V0006173,S0005440,U002912,newsletter_signup,0.0,2025-09-12 22:39:41,C00136
V0006174,S0000060,U000860,newsletter_signup,0.0,2025-03-30 06:37:47,C00061
V0006175,S0006442,U007732,purchase,72.35,2024-07-14 20:39:12,C00348
V0006176,S0008475,U007434,newsletter_signup,0.0,2024-02-27 08:15:09,
V0006177,S0008522,U003803,newsletter_signup,0.0,,C00566
V0006178,S0008177,U000859,purchase,48.76,2025-02-04 06:47:07,C00020
V0006179,S0005397,U002461,newsletter_signup,0.0,2024-12-02 11:33:43,C00597
V0006180,S0003946,,newsletter_signup,0.0,2024-08-23 17:49:43,
V0006181,S0004654,U001276,purchase,77.56,2024-02-20 04:49:45,C00513
V0006182,S0007674,,newsletter_signup,0.0,2025-06-08 13:41:49,C00818
V0006183,S0002723,U005052, purchase,45.76,2024-03-26 17:21:03,C00169
V0006184,S0000941,,newsletter_signup,0.0,2024-07-25 15:26:09,
V0006185,S0007898,U009423,purchase,47.44,2025-03-27 01:41:20,C00477
V0006186,S0009044,U005193,purchase,99.27,2024-09-07 16:41:11,
V0006187,S0002102,U000999,newsletter_signup,0.0,2025-04-06 13:26:19,
V0006188,S0001786,U007519,newsletter_signup,0.0,2024-06-05 13:52:58,C00030
V0006189,S0003918,U002964,purchase,75.01,2024-10-26 01:22:48,
V0006190,S0004331,U005696,purchase,54.81,2025-08-29 07:16:12,
V0006191,S0009211,U002354,NEWSLETTER_SIGNUP,0.0,2025-06-30 05:58:59,
V0006192,S0004142,U002370,purchase,152.63,2025-02-06 08:41:03,
V0006193,S0006910,,purchase,91.84,2025-10-13 03:50:55,C00056
V0006194,S0005465,U005335,PURCHASE,54.05,2025-04-01 17:09:30,
V0006195,S0003726,U005112,purchase,91.06,2025-05-18 17:57:30,
V0006196,S0000536,U008127,newsletter_signup,0.0,2024-03-01 15:43:58,
V0006197,S0000952,U009467,purchase,58.5,2025-10-03 01:40:44,C00056
V0006198,S0002715,,newsletter_signup,0.0,2024-06-13 22:08:16,
V0006199,S0009602,U001041,purchase,79.19,2025-05-13 20:25:42,C00691
V0006200,S0005975,U009685,newsletter_signup,0.0,2025-07-07 00:36:28,
V0006201,S0000575,U004820,purchase,38.16,2025-08-08 06:36:58,
V0006202,S0008283,U008816,purchase,109.94,2024-09-13 06:26:17,
V0006203,S0004943,,PURCHASE,84.04,2025-09-11 21:05:35,C00225
V0006204,S0006017,U007817,purchase,86.92,2024-04-03 16:58:39,
V0006205,S0007526,U006388,purchase,154.17,2024-03-17 00:24:54,C00451
V0006206,S0002091,U005305,purchase ,80.02,2024-10-29 13:00:34,C00101
V0006207,S0001824,U006132,PURCHASE,148.81,2024-12-12 01:13:13,C00010
V0006208,S0004854,U002890,newsletter_signup,0.0,2024-03-08 16:33:32,C00777
V0006209,S0004770,,purchase,59.73,2024-11-16 19:23:05,
V0006210,S0003507,,purchase,79.8,2025-04-28 16:21:28,C00146
V0006211,S0009639,U006694,newsletter_signup,0.0,2025-05-26 16:23:22,
V0006212,S0006596,U004232,newsletter_signup,0.0,2025-11-18 16:24:25,
V0006213,S0001176,,purchase,63.94,2025-09-03 18:58:11,C00630
V0006214,S0009684,U004164,purchase,41.65,2024-01-27 10:10:06,C00090
V0006215,S0008661,U008803,newsletter_signup,0.0,2025-06-12 08:01:15,C00134
V0006216,S0002050,U007828,purchase,454.46,2025-07-25 10:11:47,C00044
V0006217,S0009284,U005016,newsletter_signup,0.0,2024-07-27 14:35:35,
V0006218,S0000752,U003330,purchase,67.47,2024-09-27 01:49:17,
V0006219,S0001027,U002225,purchase,21.95,2024-02-27 11:50:32,C00654
V0006220,S0004840,U005617,purchase,39.39,2024-12-28 21:33:55,
V0006221,S0000290,U002590,purchase,34.77,2025-09-11 06:32:38,C00651
V0006222,S0006790,U005040,purchase,122.42,2025-07-02 04:26:32,C00651
V0006223,S0003147,,purchase,109.95,2024-11-19 04:28:41,
V0006224,S0002516,,newsletter_signup,0.0,2024-03-21 15:24:33,C00770
V0006225,S0004142,U002370,purchase,99.09,2025-02-06 08:33:43,
V0006226,S0005397,U002461,purchase,84.14,2024-12-02 11:38:16,C00597
V0006227,S0002723,U005052,newsletter_signup,0.0,2024-03-26 17:16:12,C00589
V0006228,S0009000,U003719,purchase,76.06,2025-05-27 14:43:31,C00250
V0006229,S0007163,,newsletter_signup,0.0,2024-06-22 20:48:07,C00566
V0006230,S0009448,U004961,newsletter_signup,0.0,2025-05-07 12:46:58,
V0006231,S0005275,U007228,newsletter_signup,0.0,2024-03-15 12:28:10,
V0006232,S0005859,,purchase,83.56,2024-04-06 08:07:44,C00108
V0006233,S0003556,U006016,purchase,179.74,2025-02-01 07:21:14,
V0006234,S0004854,U002890,purchase,109.72,2024-03-08 16:31:56,C00777
V0006235,S0005331,U005536,purchase,61.96,2024-07-05 07:38:13,
V0006236,S0000627,U004793,newsletter_signup,0.0,2025-02-01 20:07:48,C00640
V0006237,S0008647,,newsletter_signup,0.0,2024-03-24 18:51:32,
V0006238,S0006467,U006002,purchase,59.14,2025-05-30 07:59:12,C00020
V0006239,S0001631,U007420,purchase,68.58,2025-04-05 23:07:45,
V0006240,S0008688,U003326,purchase,26.35,2025-12-05 21:07:51,
V0006241,S0000467,,purchase,172.29,2024-02-13 16:07:17,C00753
V0006242,S0000906,,newsletter_signup,0.0,2024-03-06 06:45:00,
V0006243,S0008294,,newsletter_signup,0.0,2025-07-28 04:01:32,C00601
V0006244,S0002599,U001059,purchase,98.49,2025-03-28 02:43:02,C00631
V0006245,S0000546,U002783,newsletter_signup,0.0,2025-11-19 09:13:27,C00451
V0006246,S0008818,U003219,purchase,56.08,,
V0006247,S0004660,,newsletter_signup,0.0,2024-02-12 01:54:07,C00281
V0006248,S0007460,U007282,purchase,158.52,2025-01-17 23:40:28,C00102
V0006249,S0000906,U000415,purchase,183.15,2024-03-06 06:50:59,
V0006250,S0008430,U001992,newsletter_signup,0.0,2025-09-24 17:23:27,
V0006251,S0001253,U007103,newsletter_signup,0.0,2025-05-17 09:18:37,
V0006252,S0009183,U004716,purchase,84.76,2025-08-14 19:00:16,C00476
V0006253,S0001361,U002103,purchase,277.87,2025-09-14 01:27:33,
V0006254,S0005833,U001652,purchase,47.97,2025-06-27 13:55:06,
V0006255,S0001000,U007633,newsletter_signup,0.0,2024-03-08 19:35:39,
V0006256,S0005488,U000625,purchase,136.23,2024-07-21 13:29:22,C00597
V0006257,S0004098,U001119,purchase,103.44,2025-03-31 12:15:52,C00666
V0006258,S0003674,U003688,newsletter_signup,0.0,2025-08-16 13:45:32,
V0006259,S0009348,U008392,purchase,324.24,2025-10-22 03:02:02,C00703
V0006260,S0003862,,newsletter_signup,0.0,2024-01-21 07:29:04,C00146
V0006261,S0001734,U001303,newsletter_signup,0.0,2025-11-02 11:42:09,
V0006262,S0003877,,PURCHASE,98.5,2025-11-02 06:43:10,
V0006263,S0000486,U004626,newsletter_signup,0.0,2025-11-09 02:01:51,C00101
V0006264,S0006923,U009863,newsletter_signup,0.0,2024-09-29 06:09:41,
V0006265,S0000526,U002916,purchase,136.49,2024-08-25 18:34:40,C00061
V0006266,S0004796,,purchase,90.02,2024-08-18 15:11:00,
V0006267,S0006941,U003222,purchase,21.98,2025-05-04 04:48:19,C00297
V0006268,S0009672,U000234,purchase,116.42,2025-12-16 12:27:46,C00410
V0006269,S0002566,U003369,purchase,153.09,2025-08-27 16:14:04,C00193
V0006270,S0008088,U001842,newsletter_signup,0.0,2025-04-20 04:47:18,
V0006271,S0008034,U008296,purchase,79.85,2024-11-12 23:15:01,C00499
V0006272,S0002019,U001522,NEWSLETTER_SIGNUP,0.0,2025-08-18 11:47:40,C00454
V0006273,S0003080,U004813,newsletter_signup,0.0,2025-02-28 02:49:14,C00496
V0006274,S0000087,U002628,purchase ,74.64,2024-03-13 10:45:26,C00010
V0006275,S0001737,U007641,PURCHASE,105.38,2024-11-20 02:31:10,C00255
V0006276,S0003261,,purchase,100.56,2025-03-25 13:56:35,
V0006277,S0009486,,newsletter_signup,0.0,2025-08-18 07:53:56,C00426
V0006278,S0003319,U009747,newsletter_signup,0.0,2024-06-12 00:22:17,C00255
V0006279,S0001373,U004382,newsletter_signup,0.0,2024-03-25 15:22:09,C00136
V0006280,S0001143,U005474,purchase,56.64,2025-04-20 00:17:54,C00645
V0006281,S0004462,,purchase,129.75,2025-09-23 06:48:34,C00252
V0006282,S0002938,,newsletter_signup,0.0,2025-05-06 13:52:56,C00780
V0006283,S0004323,U009661,purchase,47.46,2025-12-22 11:42:22,
V0006284,S0008808,U003905,newsletter_signup,0.0,2024-01-27 12:26:02,C00203
V0006285,S0001750,,purchase,128.03,2024-04-17 23:22:33,
V0006286,S0009590,,newsletter_signup,0.0,2025-06-16 10:49:42,
V0006287,S0008147,U001123,newsletter_signup,,2024-07-15 10:14:32,
V0006288,S0003659,U006398,purchase,102.99,2024-04-01 23:58:55,C00215
V0006289,S0002007,U001836,purchase,108.96,2024-07-24 06:37:14,C00777
V0006290,S0000684,,newsletter_signup,0.0,2024-05-29 12:25:44,C00169
V0006291,S0001718,U007620,purchase,58.23,2025-05-19 09:54:51,C00042
V0006292,S0007885,,NEWSLETTER_SIGNUP,0.0,2025-10-18 06:08:41,
V0006293,S0008557,U004832,purchase,1200.0,2024-06-28 19:38:25,
V0006294,S0004100,,purchase,84.88,2024-04-07 22:44:41,C00136
V0006295,S0001574,U006384,newsletter_signup,0.0,2025-12-17 23:52:41,C00153
V0006296,S0009721,,newsletter_signup,0.0,2024-07-22 01:58:13,C00346
V0006297,S0004724,U000980,purchase,59.35,2025-05-21 06:20:05,C00581
V0006298,S0009299,,newsletter_signup,0.0,2025-05-08 08:34:48,C00609
V0006299,S0008483,U000816,purchase,19.7,2024-03-14 03:32:55,
V0006300,S0000114,U007513,newsletter_signup,0.0,2024-12-01 14:01:20,C00248
V0006301,S0005267,U003604,purchase,1200.0,2024-01-21 22:42:27,
V0006302,S0009346,U002689,newsletter_signup,0.0,2024-05-26 23:41:34,C00721
V0006303,S0000557,U000982,  purchase    ,75.25,2024-01-13 11:21:43,
V0006304,S0000439,,purchase,64.08,2025-10-11 20:15:57,C00101
V0006305,S0000269,,newsletter_signup,0.0,2025-01-11 02:43:20,
V0006306,S0001305,U006125,newsletter_signup,0.0,2024-11-15 06:24:23,C00694
V0006307,S0008087,U003259,newsletter_signup,0.0,2025-06-22 07:31:29,C00630
V0006308,S0004837,U008435,newsletter_signup,0.0,2025-04-20 13:43:13,
V0006309,S0005031,,purchase,54.35,2024-11-15 01:36:52,C00075
V0006310,S0002962,U003328,newsletter_signup,0.0,2025-08-31 18:16:55,
V0006311,S0006354,U009984, newsletter_signup   ,0.0,2024-07-31 23:47:32,C00346
V0006312,S0008801,,purchase,1.0,2025-05-16 19:30:02,
V0006313,S0001760,,newsletter_signup,0.0,2025-08-24 05:48:28,
V0006314,S0000191,U007246,purchase,58.72,2024-12-09 00:27:39,C00005
V0006315,S0008753,U006462,purchase,131.58,2025-08-06 16:26:51,C00217
V0006316,S0009208,U005932,purchase,26.35,2024-11-28 13:27:43,
V0006317,S0001966,,newsletter_signup,0.0,2024-10-05 14:35:04,
V0006318,S0002754,,purchase,62.79,2024-09-26 10:36:16,
V0006319,S0006021,,purchase,89.06,2024-06-25 10:57:22,
V0006320,S0006966,,purchase,105.87,2025-01-29 03:33:11,C00788
V0006321,S0003109,U008882,newsletter_signup,0.0,2024-10-20 10:39:04,C00094
V0006322,S0003315,U002614,newsletter_signup,0.0,2024-10-22 20:00:31,C00295
V0006323,S0004206,U004733,newsletter_signup,0.0,2024-05-21 18:47:54,
V0006324,S0005679,U001366,purchase,63.9,2025-01-26 04:33:24,
V0006325,S0005309,U008537,purchase,112.99,2024-11-26 16:35:03,
V0006326,S0006184,,purchase,1.0,2024-12-23 10:25:28,
V0006327,S0009066,U006451,newsletter_signup,0.0,2024-12-30 04:49:16,C00496
V0006328,S0009721,U005011,newsletter_signup,0.0,2024-07-22 02:06:43,C00346
V0006329,S0005691,U000738,PURCHASE,200.65,2024-05-27 03:08:23,
V0006330,S0007353,,purchase,94.97,2024-05-10 20:15:59,
V0006331,S0000140,,purchase,51.85,2024-06-25 17:45:53,
V0006332,S0006718,U001287,newsletter_signup,0.0,2025-04-22 12:57:23,
V0006333,S0002467,,  newsletter_signup   ,0.0,2025-07-25 11:11:21,C00800
V0006334,S0004745,,purchase,39.31,2025-02-22 15:05:31,C00174
V0006335,S0000751,U002411,purchase,124.51,2025-12-05 00:04:18,
V0006336,S0008808,U003905,purchase,49.1,2024-01-27 12:41:49,C00203
V0006337,S0001734,U001303,NEWSLETTER_SIGNUP,0.0,2025-11-02 11:46:25,
V0006338,S0006763,U001329,purchase,151.34,2024-10-04 05:27:41,
V0006339,S0006763,U001329,newsletter_signup,0.0,2024-10-04 05:08:09,
V0006340,S0003588,,purchase,184.62,2024-05-18 14:59:34,C00050
V0006341,S0000465,U009955,newsletter_signup,0.0,2024-02-11 16:13:37,
V0006342,S0005399,U006867,newsletter_signup,0.0,2025-05-09 22:27:16,
V0006343,S0005281,U009613,purchase,123.56,2024-06-10 15:40:21,
V0006344,S0002715,,newsletter_signup,,2024-06-13 22:11:26,
V0006345,S0001051,U008568,newsletter_signup,0.0,2025-05-15 02:51:55,
V0006346,S0002698,U003022,purchase,66.92,2025-06-26 10:20:59,
V0006347,S0009058,,purchase   ,1.0,2024-10-20 12:56:11,
V0006348,S0009012,U004880,newsletter_signup,0.0,2025-09-19 12:49:30,
V0006349,S0005184,U003956,PURCHASE,109.2,2025-09-10 23:57:42,C00180
V0006350,S0008557,U004832,newsletter_signup,0.0,2024-06-28 19:19:53,
V0006351,S0005791,,newsletter_signup,0.0,2024-11-27 01:40:54,
V0006352,S0002813,U005974,purchase,48.17,2025-05-10 20:50:40,C00349
V0006353,S0005711,U004544,purchase,67.9,2024-01-05 08:06:13,C00257
